sn_name,sn_ra,sn_dec,sherlock_host_ra,sherlock_host_dec,ghost_ra,ghost_dec,aperture_semi_major_axis
11EYSEdkv,191.81432269835665,-0.6282314812733678,191.8144608237561,-0.6280352016328256,191.81451509,-0.62798749,0.0
11EYSEdkq,174.22273115335975,21.000269500018906,174.221481,21.004148,174.2215891,21.00423476,0.0
11EYSEdkn,175.28797120455812,13.781347849083142,175.2857917,13.78117,175.28580906,13.78115851,0.0
11EYSEduk,187.5766208499498,11.185600116515738,187.576578479711,11.185438729102684,187.57660318,11.18539004,0.0
11EYSEdjz,223.7233454707865,42.98848027356571,223.719833,42.990757,223.7218713,42.98854056,0.0
11EYSEduh,216.61524674158736,33.823909281811886,216.61551403542225,33.82351892375295,216.61553237,33.82352364,0.0
11EYSEemc,315.1997348633974,-4.186782134675026,315.199392934,-4.186107522,315.199381,-4.18609617,0.0
11EYSEdjq,321.97084992810306,13.88283035410961,321.970532654,13.882482158,321.97051315,13.88248204,0.0
11EYSEfeo,316.9758798771421,-5.591649485142455,316.97587395940377,-5.591605016433787,316.97606739,-5.5915423,0.0
11EYSEdje,316.47761103793425,-1.0771979346146792,316.477565494,-1.077206532,316.47757448,-1.07720666,0.0
11EYSEdfl,242.2379773920668,35.42109693726786,242.23807682463467,35.42104875663821,242.2380707,35.42105865,0.0
11EYSEdfi,235.08902967441745,7.281499175149837,235.093124969681,7.283228634282576,235.08848149,7.27715235,0.0
11EYSEdhi,327.8031679335052,7.41403850983841,327.80314577905415,7.413996906230999,327.80310532,7.41400343,0.0
11EYSEdhd,330.8148354524168,6.176054608514682,330.8143671372678,6.176139354437087,330.81436229,6.17616623,0.0
11EYSEdgw,226.32469539604872,9.741178538259256,226.32402807539896,9.741464149795526,226.32395628,9.74146468,0.0
11EYSEdgb,244.182252973994,15.217232113236149,244.182261526,15.217233536,244.18225439,15.21724311,0.0
11EYSEdft,248.49647203283664,33.094830542762296,248.4986127796637,33.09648935222947,248.49622894,33.09462384,0.0
11EYSEdfy,244.2890928721746,21.013722013581766,244.28952206865347,21.014175535525418,244.28955265,21.01419602,0.0
11EYSEdfj,240.30812235633604,35.79227115809588,240.3089405837104,35.792360365965884,240.30891183,35.79239413,0.0
11EYSEdeu,231.5361512153496,-0.4573281600223871,231.54527850527435,-0.4542303311019023,231.53847624,-0.45563965,0.0
11EYSEdet,186.09151176916512,5.393417762885805,186.09177987,5.39326899,186.09178382,5.3932414,0.0
11EYSEdes,172.7800053709708,12.15343437145086,172.780213644,12.153335134,172.78206928,12.15399015,0.0
11EYSEdej,170.8839477065842,12.436811773265235,170.884659266,12.437245888,170.88466966,12.43727075,0.0
11EYSEdeb,176.07977032136372,19.31846713001779,176.080429,19.317743,176.08049547,19.31769128,0.0
11EYSEdeh,176.19274278020805,20.126207944330822,176.19594831,20.125082494,176.1927871,20.12333943,0.0
11EYSEdei,176.3483086966207,20.32445872629823,176.349375,20.32542,176.34936645,20.32542909,0.0
11EYSEddx,239.86833305103968,28.565084093894168,239.867913008,28.565164558,239.8678798,28.565148,0.0
11EYSEdec,195.7787047348436,-1.2630084900098608,195.779460516,-1.2621612640000002,195.78003105,-1.2611842,0.0
11EYSEdds,175.66912027765244,20.33688405715094,175.6692083,20.33778,175.66876872,20.33834245,0.0
11EYSEddl,331.87399515008985,3.0969590663595734,331.8733563706642,3.09749764280324,331.87333069,3.09748997,0.0
11EYSEdbp,192.91717403150724,2.339763988565854,192.9172437461391,2.339847915060053,192.91720571,2.33991151,0.0
11EYSEddq,331.97943043022656,6.600532430367566,331.979717104,6.600482636,331.97970082,6.60051324,0.0
11EYSEdap,245.3566243340604,12.915305603601825,245.35700869,12.915524598,245.35700297,12.91552903,0.0
11EYSEdag,317.55970688512593,-3.663525434539208,317.560725058,-3.664226126,317.55983872,-3.66359791,0.0
11EYSEczo,195.49438521028867,28.00855897709836,195.49,28.00589,195.48992717,28.00582835,0.0
11EYSEcyw,194.6804013965962,3.603552509103956,194.680490918,3.603426218,194.68047434,3.60342127,0.0
11EYSEczd,227.34062888163643,-11.119409242264402,227.34049783,-11.119639835,227.34046469,-11.11964754,0.0
11EYSEcze,213.48647112003025,-4.410394517562494,213.486549334,-4.41028801,213.48653508,-4.41029856,0.0
11EYSEcyp,190.09103830990324,1.794300844845499,190.091,1.79361,190.09100222,1.79361166,0.0
11EYSEdff,189.79674597495315,2.841118919490181,189.795730252,2.841307092,189.79718685,2.84070268,0.0
11EYSEcxf,189.2501796571125,-5.533179159256013,189.250417,-5.53392,189.25047712,-5.53392692,0.0
11EYSEcyo,243.08216517995453,26.783499734944023,243.0813719911401,26.783290780992168,243.08135285,26.78323816,0.0
11EYSEcyk,246.5024302056246,28.42745283169302,246.502468036,28.427604646,246.50249005,28.42759805,0.0
11EYSEcym,248.39762605751807,34.68583487789568,248.396892641569,34.68701295524008,248.39691631,34.68702701,0.0
11EYSEcye,241.0399628546805,34.34182768243122,241.0399563034931,34.341733302521384,241.03996162,34.34173296,0.0
11EYSEcyb,246.69304359665384,34.96873933641841,246.693021852,34.968425618,246.69302061,34.96843052,0.0
11EYSEcyi,239.8227434161953,32.757535744141585,239.8224436750809,32.75747295107194,239.82243224,32.75745515,0.0
11EYSEcxr,198.2082592797007,-0.4584914926691993,198.208217556,-0.458490512,198.20819012,-0.45850624,0.0
11EYSEcxq,227.2298868224589,12.57365531432204,227.229599872,12.573467694,227.2295655,12.57344251,0.0
11EYSEcyl,226.7035622837841,10.378748624546464,226.70362972277744,10.378257277478502,226.7036113,10.37825703,0.0
11EYSEcxi,181.72013592666733,17.98648743982807,181.71995527693952,17.986286457152445,181.71992242,17.98623953,0.0
11EYSEcxj,194.4006811835146,27.339152045174,194.400166708,27.339849568,194.40016558,27.33987342,0.0
11EYSEcxz,245.99445589004023,25.19018647387041,245.995255,25.191786,245.99504793,25.19194908,0.0
11EYSEcyn,241.6311733454548,34.97497090759809,241.6314583,34.97522,241.63143407,34.97521702,0.0
11EYSEcxp,246.4042183205518,28.744611905054946,246.404117426,28.74456318,246.40412635,28.74457164,0.0
11EYSEcyc,243.88461832019928,35.27602018179784,243.885585274,35.276728858,243.88562648,35.27671841,0.0
11EYSEcve,317.55664688325254,-1.8392328662454616,317.55662137,-1.839238864,317.55661041,-1.83923293,0.0
11EYSEcul,161.8265795735072,-4.392797718646152,161.825633708,-4.392731404,161.82777579,-4.39057856,0.0
11EYSEcuj,161.5346972012081,-3.356932233868929,161.535695852,-3.357788716,161.53573321,-3.35780789,0.0
11EYSEcwi,310.90013118292825,-3.5092961714232587,310.899923972,-3.509422494,310.89992115,-3.50942097,0.0
11EYSEcuw,314.17302830798013,-3.0080954439144207,314.17342098,-3.008740972,314.17342175,-3.00876698,0.0
11EYSEcug,181.3633966162757,17.83636665089364,181.36195903051325,17.834795846244106,181.36195711,17.83479041,0.0
11EYSEcui,223.79475774957075,-6.985928897551731,223.794799096,-6.9859015,223.79477482,-6.98592803,0.0
11EYSEcue,228.2568006489499,-3.654171213693843,228.25666721,-3.653543364,228.25671058,-3.65353949,0.0
11EYSEctf,186.63687037250543,16.84733172987962,186.636215,16.844746,186.63629312,16.84467016,0.0
11EYSEctx,240.9770540853344,27.8630868988634,240.97883271310292,27.863145196615,240.97884793,27.86311554,0.0
11EYSEdbh,230.8449841375881,8.89592631789215,230.84498126,8.894952342,230.8450149,8.89495008,0.0
11EYSEctt,233.3206158253806,10.271485682716328,233.320976904,10.27159563,233.32103636,10.27158078,0.0
11EYSEcta,216.9803611542569,33.0020784063327,216.9807921197845,33.002999489528136,216.98082138,33.00301746,0.0
11EYSEcsz,195.96493131677812,28.727900547256947,195.9665833333333,28.73108,195.96662704,28.73110787,0.0
11EYSEctb,240.031201334808,21.828129228221552,240.03173853475005,21.82690574052558,240.03177583,21.82687119,0.0
11DYSEcsu,205.0245643728644,29.44766915602502,205.024079074,29.448025152,205.02580662,29.44663279,0.0
11DYSEcsp,187.6406477346069,11.517882529932466,187.638625,11.51853,187.63863264,11.5185298,0.0
11DYSEcsh,154.98909444432235,74.17734889732864,154.984771906,74.177699078,154.98981397,74.1782508,0.0
11DYSEcrx,161.6616352616426,-3.2399089015318605,161.6619583,-3.24,161.66195026,-3.24000483,0.0
11DYSEcrv,196.41201375801904,-4.026710558347552,196.412449,-4.02667,196.41248781,-4.02649946,0.0
11DYSEcsc,173.95430221767356,14.001513176170644,173.954261094,14.00157635,173.9558383,14.00452095,0.0
11DYSEcrw,215.9316899125872,39.58798755274899,215.930478846,39.58803478,215.9305022,39.58803243,0.0
11DYSEemd,318.63660562411627,-1.1962686818066812,318.637416667,-1.19433,318.63741039,-1.19430472,0.0
11DYSEcrk,216.84652010100007,43.40781315714445,216.847541074,43.407797684,216.84754237,43.40778183,0.0
11DYSEcrj,321.81783854989925,8.176532996389072,321.818768666,8.1755888,321.81877528,8.17559105,0.0
11DYSEcrg,320.75046124596736,8.578501353961146,320.750722204,8.578526742,320.75072567,8.5785083,0.0
11DYSEcqj,196.51922641834813,23.801100774236573,196.528717,23.803198,196.51991607,23.80048773,0.0
11DYSEcqu,319.10292360060726,12.224330999010371,319.10272634,12.224444534,319.1027198,12.22445049,0.0
11DYSEcow,194.0330889103476,-4.960601436717475,194.032608792,-4.960024922,194.03259345,-4.96002793,0.0
11DYSEcnx,195.3512188851315,-3.9686576736547536,195.351125,-3.96881,195.35107198,-3.96862928,0.0
11DYSEcli,238.592425481756,24.490422458977363,238.59242806212632,24.489873097853653,238.59244777,24.48984923,0.0
11DYSEclg,237.663158475644,26.60973656298929,237.66308238496995,26.60964785617342,237.66307789,26.60964432,0.0
11DYSEclh,219.0920134010158,34.64314259608674,219.091995936,34.643486616,219.09198665,34.64347929,0.0
11DYSEclm,224.44172619900715,41.48374105891367,224.441569,41.483414,224.44154638,41.48332172,0.0
11DYSEclj,241.8576696814233,23.613893577436976,241.858597,23.613228,241.8586281,23.61319131,0.0
11DYSEclk,216.54343599703768,41.50806673610848,216.54331200498456,41.50841401868632,216.54332635,41.50840122,0.0
11DYSEcll,224.10746730087345,43.04114308682625,224.1083239227653,43.041219476712,224.10834573,43.04126981,0.0
11DYSEclf,174.2281919254787,10.264542308762936,174.228830846,10.26465841,174.22879808,10.26466748,0.0
11DYSEcmw,194.40681092894093,28.25464764056428,194.40693810688416,28.254651249533104,194.40692414,28.25465037,0.0
11DYSEcnn,238.8687825404483,29.06035121597167,238.877783656348,29.0559118454948,238.8682645,29.06014936,0.0
11DYSEcln,220.9376439780281,41.54624359417273,220.936437886,41.546486246,220.93641452,41.5464797,0.0
11DYSEcmv,221.8852522200417,42.11190309301661,221.8856669367728,42.11167040519829,221.8857169,42.11166954,0.0
11DYSEcne,221.1877065297193,40.91535732490051,221.186759486,40.915838514,221.18673638,40.91582627,0.0
11DYSEcdz,244.1420023597269,20.919504250194723,244.14335719140223,20.918741870657183,244.14340072,20.91877914,0.0
11DYSEbzx,187.21118128161737,19.331104048122995,187.21295116257184,19.330956599475787,187.21296244,19.33094974,0.0
11DYSEcaa,186.2102402653213,32.025465091243085,186.210333333,32.02558,186.21749766,32.02275379,0.0
11DYSEbzw,242.84372923415137,28.87309746312619,242.84506570546932,28.871976700347627,242.84509803,28.87197277,0.0
11DYSEcaf,154.97238964665607,-3.735378890908404,154.97090409,-3.734973984,154.97091896,-3.73497511,0.0
11DYSEcgl,242.75094410882787,25.00720254094316,242.750886332,25.007193814,242.75091186,25.00719471,0.0
11DYSEcab,187.92760435934363,23.064923269336084,187.92712511581283,23.06527176290311,187.92713408,23.06530899,0.0
11DYSEcqg,193.6573399817081,-0.4604708082984424,193.657835384,-0.4609153,193.6578557,-0.46092511,0.0
11DYSEckd,225.15197971202045,-4.873092928074569,225.152644648,-4.873023056,225.15264174,-4.87304366,0.0
11DYSEbzy,228.01329758097057,-8.878577074323623,228.01326448,-8.878835672,228.01326148,-8.87883237,0.0
11DYSEcjm,129.72876813108294,-4.107634010895639,129.728768022,-4.107623598,129.72884186,-4.10650278,0.0
11DYSEccr,311.63911304941803,-4.084202536521574,311.639107332,-4.084621815999999,311.63910249,-4.08461942,0.0
11DYSEcac,243.1629680111526,14.065202821978655,243.162093774,14.064932164,243.16205521,14.06492709,0.0
11DYSEbzq,186.3698517270172,18.71043222877465,186.373077,18.710791,186.36978034,18.7104739,0.0
11DYSEbzn,173.70700304752464,11.745650840833788,173.70631588223875,11.74684666499298,173.7063553,11.74683858,0.0
11DYSEbwt,154.2355331081052,73.39749846214583,154.223465,73.40065,154.22362481,73.40076648,0.0
11DYSEbxj,246.16664067894263,23.934833008833444,246.1667917,23.93808,246.16258176,23.93684483,0.0
11DYSEbww,156.92370871708928,72.82692726238444,156.92586277799998,72.827279768,156.92600987,72.82730491,0.0
11DYSEbzh,184.74653247572832,9.204837993773756,184.74654166666667,9.20478,184.74650871,9.20476046,0.0
11DYSEbxg,154.99366023801494,-0.3795669254405768,154.994815584,-0.37854639,154.99386416,-0.37936634,0.0
11DYSEbwv,135.2205381847188,27.21756419975092,135.22017162337764,27.21836862270167,135.22016044,27.21836958,0.0
11DYSEbyw,189.5933455329508,21.09542562257724,189.594126168126,21.09525648988601,189.59421718,21.09524612,0.0
11DYSEbxr,244.34243976828972,32.521004854160175,244.3430640156436,32.52098777340739,244.34307402,32.52101267,0.0
11DYSEbxu,137.5813306737635,27.56804410204188,137.581420386,27.567998614,137.58140553,27.56800092,0.0
11DYSEbyq,195.8167452720896,28.45322869624896,195.81712571791329,28.45469333210756,195.8159683,28.45279596,0.0
11DYSEbyl,241.15254812411703,27.611226353403207,241.15270614168475,27.61158035467092,241.15268719,27.61157644,0.0
11DYSEbvt,158.42060212931983,-3.7066439370416258,158.420395,-3.706599,158.42034454,-3.70654223,0.0
11DYSEbwk,154.68505211326053,0.0553715422242319,154.684471014,0.05431425,154.68453134,0.05430638,0.0
11DYSEbvz,221.2128223151016,43.31680847231039,221.212667,43.31714,221.21267581,43.31715468,0.0
11DYSEbwj,248.3473587886564,35.913305787492355,248.3472652164278,35.91346480240053,248.34727203,35.91346176,0.0
11DYSEbwl,216.76282352983304,33.55887335307663,216.7646019284618,33.56425166942971,216.76462052,33.56425236,0.0
11DYSEbvs,157.46962749466857,-4.421073120154071,157.469652664,-4.42112461,157.47095588,-4.41998269,0.0
11DYSEbvn,180.6273993746632,17.8120705661367,180.62736534483548,17.812030011617896,180.62740877,17.81204116,0.0
11DYSEbwi,241.9957304559388,32.02118663257675,241.99575,32.02117,241.99578192,32.02118249,0.0
11DYSEbwo,245.0171144861092,26.748961784144665,245.0171987153949,26.748993653816104,245.01720663,26.74900221,0.0
11DYSEbwq,245.30059647857183,25.48148396765989,245.30012190958172,25.48314688363238,245.30013135,25.48316447,0.0
11DYSEbwb,215.9375982416049,38.83534980562069,215.93757733257416,38.83534908086634,215.93757616,38.83536426,0.0
11DYSEbuz,154.16089767438228,73.40050228629492,154.223541667,73.40075,154.17155696,73.40292968,0.0
11DYSEbuq,226.8877327523341,-12.214693667110325,226.887901414,-12.21494281,226.88790066,-12.21495115,0.0
11DYSEbto,186.90928130202045,1.9179565507896883,186.908780218,1.918655826,186.90876263,1.91867265,0.0
11DYSEbuo,182.2973913785726,16.867563075451972,182.2977721126649,16.868301275919183,182.29777515,16.86832528,0.0
11DYSEbue,187.6574711844536,18.754087673345847,187.6577254256632,18.75441593053105,187.65777947,18.75445746,0.0
11DYSEeah,236.0330181683366,19.987593814310383,236.03345863896817,19.98794582343155,236.03349087,19.98797494,0.0
11DYSEbud,242.12387201436388,20.290810550281154,242.1237834363041,20.2908916816206,242.12382207,20.29092135,0.0
11DYSEbtn,183.78684318435427,4.932441785441108,183.7874672522761,4.932976973019619,183.78749285,4.93295497,0.0
11DYSEbtw,192.7817541523732,5.270369008306786,192.78315085707905,5.270119935054339,192.7815325,5.27015815,0.0
11DYSEbtv,190.4972998201704,-4.248413845248089,190.496959192,-4.248304892,190.49694683,-4.24828641,0.0
11DYSEbtq,192.9188569928289,-4.76890142839396,192.919481942,-4.767821608,192.91789809,-4.76987823,0.0
11DYSEbul,191.16551851469984,-2.087491885237747,191.16694200639705,-2.087480662622843,191.1669601,-2.08743423,0.0
11DYSEbtm,195.8271596349037,-1.193392229855986,195.82725,-1.19319,195.82731174,-1.19306555,0.0
11DYSEbum,222.9694037477486,-11.360413725181177,222.969417222,-11.360361166,222.96941694,-11.36039294,0.0
11DYSEbtp,227.5436394156432,-11.458980437071888,227.543752278,-11.458856686,227.54374787,-11.45885623,0.0
11DYSEbub,197.01845720855536,-4.00840621809427,197.018708333,-4.00808,197.01878394,-4.00790624,0.0
11DYSEbsk,207.0883549516102,28.268645785800587,207.0889461780932,28.26774606884589,207.08895459,28.2676967,0.0
11DYSEbta,186.4935834928564,6.740840599587234,186.493092602,6.741911055999999,186.49590443,6.74225432,0.0
11DYSEbsh,244.6177240348345,13.774425063386037,244.617554,13.773716,244.61727995,13.77381256,0.0
11DYSEbsr,205.42196708720485,28.310735566155994,205.418579,28.310266,205.41846064,28.31046175,0.0
11DYSEbzv,158.63140134700777,-4.414556298638752,158.630904098,-4.41442712,158.63090389,-4.41442502,0.0
11DYSEbqx,172.63829528190865,9.837451127486638,172.638175978,9.836609726,172.63818602,9.83661974,0.0
11DYSEbse,127.98596848983571,-4.1338198440929625,127.986746184,-4.131907894,127.98676278,-4.1318908,0.0
11DYSEbqc,155.23612486104125,-0.3736926746620732,155.23597288,-0.374406954,155.23596636,-0.37441035,0.0
11DYSEbqk,162.1296921279009,-3.545911550046857,162.129843212,-3.546318742,162.12980369,-3.54631259,0.0
11CYSEbpy,186.42365214112164,7.228403725508962,186.42733,7.21667,186.42387121,7.22639386,0.0
11CYSEbpv,219.274485049571,34.6330569248836,219.27499523970187,34.63321267331034,219.27498626,34.63322651,0.0
11CYSEbsf,245.72040825252463,25.624869296470667,245.7217267419839,25.624542913043403,245.72176393,25.62454517,0.0
11CYSEbpo,235.797431925516,17.813126612489505,235.796710326,17.813318932,235.79773902,17.81213645,0.0
11CYSEbph,240.47210385959332,20.258336804480688,240.473709592,20.258067578,240.47346202,20.25743898,0.0
11CYSEbow,245.5417809059384,21.222230807914265,245.5386214580182,21.21943989195956,245.53859817,21.21943919,0.0
11CYSEboq,236.09353610916668,17.033056242866316,236.093582,17.034037,236.09350844,17.03414959,0.0
11CYSEboo,246.55941530710555,24.99695377734754,246.561713658,24.999071062,246.56171887,24.99907726,0.0
11CYSEbpm,229.2246205274109,10.742625243002928,229.224561436,10.74187513,229.2245467,10.74184831,0.0
11CYSEbof,183.04289184983165,13.249176494148449,183.048,13.247,183.04621748,13.2455863,0.0
11CYSEboe,195.9660769803332,-3.451757585119015,195.964642924,-3.454433972,195.9646646,-3.45443405,0.0
11CYSEbnz,203.0634945326014,31.720408353553943,203.0634968579457,31.720470399513168,203.06350535,31.7204798,0.0
11CYSEbnj,219.26618945795732,-8.076433872130025,219.266152952,-8.076475508,219.26613771,-8.07647819,0.0
11CYSEbnl,235.84188909056107,12.96003930044841,235.8429785239386,12.960234091386091,235.84298324,12.96023773,0.0
11CYSEbnh,235.20356782689865,17.885173974116736,235.203311368,17.88514626,235.20331692,17.88515808,0.0
11CYSEbnw,224.83502667575564,38.51597510782037,224.835037084,38.51506048,224.83504127,38.51503571,0.0
11CYSEbnv,227.99083278745908,-2.9818886549685786,227.9947921132482,-2.9779732021976937,227.98888137,-2.97925078,0.0
11CYSEbnx,178.32925669127337,20.10859006861817,178.326346818,20.107410092,178.3255406,20.10804795,0.0
11CYSEbpp,194.0161814259945,2.844036490354545,194.016315,2.843752,194.01637767,2.84373382,0.0
11CYSEbnp,245.09791145043772,24.12231200210732,245.09885289,24.121711972,245.0988712,24.12167926,0.0
11CYSEbni,239.54408718300283,27.359115002849617,239.544667,27.3585,239.54470142,27.35852121,0.0
11CYSEbnr,225.3295948763385,38.05752875420356,225.32975,38.05781,225.32982373,38.05776761,0.0
11CYSEbnk,217.0305306038732,33.49705601659654,217.030981622,33.497544886,217.03095178,33.49759029,0.0
11CYSEbnu,230.335248410624,13.965573273175584,230.3358749098984,13.965534633159194,230.33595027,13.96550318,0.0
11CYSEbsg,182.8101695936843,20.254852507796944,182.810623,20.254658,182.81066076,20.25463999,0.0
11CYSEbmr,159.32570676904888,-5.160657125707577,159.325458358,-5.160798694,159.32547712,-5.16078046,0.0
11CYSEbmq,203.24759453025987,32.60958700455961,203.2397917,32.60519,203.23978294,32.60520145,0.0
11CYSEbnc,226.2578582877195,12.64162951312219,226.2580294040918,12.641773238868035,226.25804659,12.64180567,0.0
11CYSEbmn,206.9383405195988,28.85578438212464,206.936027442,28.856081446,206.93602143,28.85607649,0.0
11CYSEbnb,229.4182422138385,-4.171754531702618,229.418145394,-4.171783134,229.41814999,-4.171779,0.0
11CYSEblm,186.63453058075532,31.428387764802054,186.636734,31.431339,186.63376832,31.42800137,0.0
11CYSEblc,194.8003207315351,-4.203999405389621,194.791473,-4.204173,194.80029504,-4.20401182,0.0
11CYSEbpq,189.84003909747457,-0.4143824528416089,189.840083,-0.41478,189.84010444,-0.41480272,0.0
11CYSEblp,211.61986041511304,-6.097778252592273,211.619669376,-6.098004488,211.61966795,-6.09800651,0.0
11CYSEblo,182.1347504097041,17.839391995509185,182.134742642,17.839362264,182.1347129,17.83942194,0.0
11CYSEbmb,187.704637042062,19.08465829347831,187.704376606,19.0845696,187.70436537,19.08456861,0.0
11CYSEbmf,179.2040368718977,20.09358938077875,179.203433011968,20.09309798033349,179.20351754,20.09276447,0.0
11CYSEblb,155.7203231169903,-0.6327536702381013,155.72046104763675,-0.6325260176115796,155.7204781,-0.63248044,0.0
11CYSEbks,195.6621544729703,27.62959676234358,195.660950752,27.62977622,195.66091762,27.62977953,0.0
11CYSEbkw,194.8083357872189,-4.098685818525127,194.808279178,-4.098726722,194.80830347,-4.09873615,0.0
11CYSEbkt,189.7927280170988,2.805638221881603,189.7929583,2.80489,189.79299532,2.80487556,0.0
11CYSEbkp,189.350891044907,23.093543926256068,189.350225468,23.094161832,189.35019274,23.09420908,0.0
11BYSEbko,242.025940800336,25.48375447881011,242.027083,25.48511,242.02332635,25.48587209,0.0
11BYSEbkn,66.98365331754918,-10.035677624195506,66.983563176,-10.035383872,66.98357,-10.03539652,0.0
11BYSEbkm,59.61859064321847,-12.26859689981071,59.618206426378336,-12.268424809058072,59.61816689,-12.26841746,0.0
11BYSEbha,141.11165578852388,-6.581421354988796,141.11311488026126,-6.580215823176532,141.11309303,-6.58002455,0.0
11BYSEbhb,184.79618022320585,6.148028693833786,184.79650237,6.148725668,184.79645671,6.14861471,0.0
11BYSEbit,117.27010001794008,39.64041387787856,117.2702826057448,39.640645735815525,117.27030296,39.64067044,0.0
11BYSEbik,129.93891402374328,-3.272759398829169,129.93893500155949,-3.273214587697239,129.93895602,-3.27321979,0.0
11BYSEbho,193.0908767434314,2.0851302737877178,193.09111606599504,2.0851709124225613,193.09114861,2.08517456,0.0
11BYSEbib,198.5973001851312,17.935631782052496,198.596899508,17.935806226,198.5968785,17.9357745,0.0
11BYSEbiw,235.7953597598841,14.37317140699512,235.79552524009324,14.373803982820505,235.79564244,14.37376016,0.0
11BYSEbff,172.9102476157745,14.0762932087694,172.907764126,14.077363234,172.90775288,14.07736402,0.0
11BYSEbfc,130.3619504299573,44.146186824888375,130.36192479410957,44.14758490922673,130.36192676,44.14759835,0.0
11BYSEbfh,196.60904776334948,0.2779475639805351,196.608458306,0.276776452,196.6084607,0.27677084,0.0
11BYSEbgs,215.86808526571988,33.53726721436761,215.86781897,33.537527056,215.86778004,33.53756127,0.0
11BYSEber,154.64143416785055,-0.6489891385745841,154.642985206,-0.649181376,154.6430029,-0.64917344,0.0
11BYSEbec,181.04128831323555,18.485497509439973,181.04648,18.44342,181.04137241,18.48556188,0.0
11BYSEbeh,186.56390691645817,30.192088863796272,186.5646602845514,30.19211311202817,186.56471843,30.19214767,0.0
11BYSEbga,217.868269914852,34.27867865449521,217.86912209632,34.27853354414686,217.8691544,34.27855489,0.0
11BYSEbfd,126.63196445085016,48.383134603669326,126.63231782938551,48.383114308300485,126.63234097,48.38319735,0.0
11BYSEbet,160.7869144992853,-0.433662688513775,160.786677928,-0.434446838,160.78669511,-0.43446629,0.0
11BYSEbgt,224.37494914227804,37.57196802201337,224.374838334,37.571949,224.37035335,37.56953302,0.0
11BYSEbat,194.1057404082053,-4.615605674309969,194.105742712,-4.616178374,194.10574077,-4.61619632,0.0
11BYSEbaq,189.6328056050472,-1.6758626962975571,189.63335198201872,-1.675975187127163,189.63340066,-1.67594594,0.0
11BYSEbbk,184.7420187145296,9.342562903225373,184.7419583,9.34264,184.74194852,9.34268356,0.0
11BYSEbbc,122.50227082109215,40.31267003760724,122.502083,40.312366,122.50190175,40.31227156,0.0
11BYSEbbs,205.14530548953715,28.92856426148892,205.14827,28.929611,205.14837879,28.92969262,0.0
11BYSEbav,190.9159165670268,-0.4847289672713832,190.915046626,-0.485307956,190.91503917,-0.48529923,0.0
11BYSEbbb,217.44406544532268,38.46193251327763,217.444839,38.46143,217.44492487,38.46146034,0.0
11BYSEbbi,224.8663283042636,37.70798944437567,224.86554256,37.708239556,224.86367599,37.70986366,0.0
11BYSEbam,221.39556839956643,42.36905593006802,221.396315976,42.369365304,221.39629546,42.36935498,0.0
11BYSEbci,216.3066281735884,42.89070315302744,216.30659951981383,42.89045677911949,216.3066446,42.89045859,0.0
11BYSEazu,178.63858570229235,20.2013154077398,178.637462592,20.203586694,178.6374496,20.20360272,0.0
11BYSEazb,156.8350930802311,3.9325228160892793,156.83425,3.93431,156.83426167,3.93435128,0.0
11BYSEaze,172.94045961409105,13.6002520100047,172.939952052,13.600141314,172.9399453,13.60012534,0.0
11BYSEayj,186.7457004138369,18.51693263334001,186.74638429695733,18.5173589651869,186.74547154,18.51773112,0.0
11BYSEaxz,192.19192710009685,31.835264208638822,192.192581,31.835331,192.19267009,31.83543191,0.0
11BYSEbjk,135.256665189073,45.47498400844066,135.2579019521106,45.47502784886764,135.2579146,45.47504108,0.0
11BYSEaxu,154.08046430170575,-1.787471908000426,154.080580986,-1.78755415,154.08055857,-1.78757853,0.0
11BYSEavp,152.6143091382226,2.2281627863211817,152.61609047,2.228220784,152.61608647,2.22820774,0.0
11BYSEaxa,152.54231178106016,6.75094633624778,152.542083,6.75144,152.54208056,6.75146611,0.0
11BYSEavk,188.59484797165013,2.317297235316981,188.59175,2.32536,188.59442832,2.31763695,0.0
11BYSEawd,109.79985669852825,37.24931788910438,109.800665572,37.248599622,109.80068182,37.24858976,0.0
11BYSEbjh,146.0341351396101,31.000231038735446,146.034739634,30.99950739,146.03332551,30.99996183,0.0
11BYSEawb,137.3075454800407,43.01736852640445,137.30661653,43.016870554,137.30658096,43.01687346,0.0
11BYSEaxo,128.80665442391387,-5.0669682119603765,128.80800285993806,-5.066714493294816,128.80802925,-5.06672131,0.0
11BYSEavw,128.5389087495061,-4.138725698325338,128.53886890062444,-4.13876773855384,128.53901403,-4.13945609,0.0
11BYSEaxs,132.8497957427499,-1.3438197046346008,132.849804346,-1.34382898,132.84979757,-1.34382185,0.0
11BYSEaxr,185.78203284441423,6.209208170595191,185.782041667,6.20903,185.78207885,6.20906421,0.0
11BYSEavt,185.9054773296008,6.318305052914974,185.903094286,6.318409262,185.90305971,6.31841022,0.0
11BYSEaxc,187.2800756031823,7.2746476920842,187.280272608,7.271410808,187.28028721,7.27141,0.0
11BYSEaxe,194.99150858980715,7.01176798649309,194.991672896,7.011428794,194.99170099,7.01129818,0.0
11BYSEaww,194.3668780228384,29.200205847711143,194.36737003,29.200068064,194.36737973,29.2000694,0.0
11BYSEavf,19.519058290164743,14.553678277648505,19.518181,14.55633,19.51816263,14.55638551,0.0
